tweet_id,dog_name,dog_stage,rating/10,retweet_count,favorite_count,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog
723912936180330496,Sugar,None,12,1374,4236,Samoyed,99.2,True,Pomeranian,0.4,True,chow,0.2,True
723688335806480385,Reginald,None,12,3347,8435,teddy,26.3,False,chow,8.9,True,Irish_terrier,6.5,True
723673163800948736,Ivar,None,10,1011,3291,golden_retriever,83.9,True,Labrador_retriever,6.6,True,hand_blower,1.3,False
723179728551723008,Jangle,None,8,2110,5761,tennis_ball,17.6,False,badger,6.0,False,Norwegian_elkhound,5.7,True
722613351520608256,Schnitzel,None,12,1831,5393,Labrador_retriever,53.1,True,golden_retriever,28.8,True,chow,4.5,True
721503162398597120,Panda,None,11,2124,5086,Pomeranian,99.8,True,Chihuahua,0.1,True,Pekinese,0.1,True
721001180231503872,Oliver,None,11,686,2748,Samoyed,95.0,True,washbasin,0.6,False,tub,0.6,False
721001180231503872,Oliver,pupper,11,686,2748,Samoyed,95.0,True,washbasin,0.6,False,tub,0.6,False
720785406564900865,Archie,None,12,866,3400,Chihuahua,89.6,True,dingo,2.8,False,kelpie,1.8,True
720775346191278080,Berkeley,None,10,760,2702,Newfoundland,49.0,True,groenendael,17.4,True,giant_schnauzer,7.9,True
720415127506415616,None,None,10,1681,4503,Rottweiler,99.0,True,black-and-tan_coonhound,0.2,True,American_black_bear,0.2,False
720389942216527872,Ralphé,None,11,2840,6974,Pembroke,87.4,True,Cardigan,4.3,True,Eskimo_dog,1.9,True
720059472081784833,Charleson,None,9,1268,4229,Mexican_hairless,45.2,True,redbone,25.5,True,Italian_greyhound,9.5,True
720043174954147842,Neptune,None,11,2253,5332,Samoyed,95.5,True,Eskimo_dog,2.9,True,white_wolf,0.4,False
719991154352222208,None,doggo,10,1979,5281,golden_retriever,60.5,True,cocker_spaniel,13.1,True,Labrador_retriever,9.5,True
719991154352222208,None,None,10,1979,5281,golden_retriever,60.5,True,cocker_spaniel,13.1,True,Labrador_retriever,9.5,True
719551379208073216,Harnold,None,10,2192,5515,malamute,87.3,True,Siberian_husky,7.6,True,Eskimo_dog,3.6,True
719367763014393856,Sid,None,11,827,3022,swing,17.1,False,soft-coated_wheaten_terrier,5.1,True,Tibetan_terrier,4.8,True
719339463458033665,Lucy,None,10,1403,4822,golden_retriever,76.6,True,borzoi,7.1,True,Leonberg,7.0,True
719332531645071360,Pippa,None,11,1078,3711,Dandie_Dinmont,22.4,True,miniature_poodle,20.5,True,Norfolk_terrier,9.1,True
718971898235854848,Sadie,None,10,1231,3818,golden_retriever,14.0,True,Saint_Bernard,11.9,True,Labrador_retriever,7.5,True
718939241951195136,Otis,None,12,1973,5720,Pembroke,76.6,True,Cardigan,22.2,True,toilet_tissue,0.7,False
718631497683582976,None,None,10,9126,20697,Pomeranian,99.4,True,Pekinese,0.4,True,Persian_cat,0.1,False
718613305783398402,Carper,None,11,542,2669,Labrador_retriever,58.5,True,German_short-haired_pointer,34.1,True,Chesapeake_Bay_retriever,3.2,True
718540630683709445,None,None,10,1137,2730,Maltese_dog,63.2,True,West_Highland_white_terrier,18.7,True,cairn,4.4,True
718460005985447936,Bowie,None,9,602,2846,badger,35.7,False,Boston_bull,25.3,True,kelpie,11.3,True
718246886998687744,Alexanderson,None,3,565,2115,Chihuahua,35.4,True,carton,16.0,False,Siberian_husky,5.7,True
718234618122661888,Suki,None,11,1127,4217,malamute,37.0,True,Siberian_husky,35.6,True,Eskimo_dog,27.1,True
717841801130979328,Barclay,None,11,670,2660,Brittany_spaniel,92.3,True,English_springer,7.0,True,bath_towel,0.3,False
717537687239008257,a,None,11,2069,6281,golden_retriever,77.9,True,Labrador_retriever,5.3,True,kuvasz,5.0,True
717421804990701568,Ebby,None,9,945,3446,miniature_pinscher,28.6,True,Italian_greyhound,8.4,True,beagle,6.5,True
717047459982213120,Flávio,None,12,2135,6826,golden_retriever,98.4,True,Labrador_retriever,1.2,True,cocker_spaniel,0.2,True
717009362452090881,Smokey,None,10,1102,3583,Siberian_husky,50.6,True,Eskimo_dog,27.0,True,malamute,6.1,True
717009362452090881,Smokey,pupper,10,1102,3583,Siberian_husky,50.6,True,Eskimo_dog,27.0,True,malamute,6.1,True
716802964044845056,Link,None,10,1317,4627,malinois,62.0,True,Leonberg,11.8,True,bull_mastiff,6.7,True
716791146589110272,Jennifur,None,11,1474,5204,Pomeranian,46.9,True,seat_belt,15.5,False,golden_retriever,12.5,True
716285507865542656,Stephanus,None,12,1225,3041,Yorkshire_terrier,43.0,True,silky_terrier,19.7,True,cairn,7.3,True
716080869887381504,None,doggo,11,1935,5272,golden_retriever,63.9,True,chow,25.5,True,Tibetan_mastiff,7.2,True
716080869887381504,None,None,11,1935,5272,golden_retriever,63.9,True,chow,25.5,True,Tibetan_mastiff,7.2,True
715928423106027520,Bubbles,None,11,987,3485,pug,97.7,True,French_bulldog,2.0,True,bull_mastiff,0.2,True
715733265223708672,a,None,10,1920,5093,Dandie_Dinmont,74.0,True,miniature_poodle,8.2,True,toy_poodle,6.4,True
715696743237730304,Toby,None,10,1454,4257,Staffordshire_bullterrier,42.8,True,pug,22.1,True,French_bulldog,13.2,True
715680795826982913,Zeus,None,12,1813,4719,golden_retriever,99.1,True,Labrador_retriever,0.2,True,chow,0.1,True
715342466308784130,Oscar,None,10,768,3294,West_Highland_white_terrier,59.7,True,soft-coated_wheaten_terrier,14.3,True,Lakeland_terrier,13.7,True
715220193576927233,Nico,None,10,736,2630,Chihuahua,58.4,True,Italian_greyhound,37.7,True,Boston_bull,1.7,True
715200624753819648,Michelangelope,None,12,2110,5578,Chihuahua,95.7,True,beagle,0.8,True,Labrador_retriever,0.8,True
715009755312439296,Siba,None,12,1392,4550,dingo,31.1,False,Chihuahua,14.2,True,Cardigan,10.4,True
714982300363173890,Calbert,None,9,1166,4094,Brittany_spaniel,94.4,True,beagle,2.5,True,Ibizan_hound,1.0,True
714957620017307648,Curtis,None,10,1595,4503,Great_Pyrenees,25.2,True,Samoyed,13.9,True,kuvasz,12.9,True
714606013974974464,None,None,12,1038,3938,Norfolk_terrier,29.3,True,Labrador_retriever,25.6,True,golden_retriever,13.0,True
714258258790387713,Travis,None,10,808,3281,collie,17.7,True,Chesapeake_Bay_retriever,10.2,True,beagle,10.1,True
714251586676113411,Thumas,None,8,940,3570,soft-coated_wheaten_terrier,75.2,True,Bedlington_terrier,17.6,True,Great_Pyrenees,1.1,True
714214115368108032,None,None,13,990,2480,pug,53.4,True,bloodhound,16.5,True,German_shepherd,4.7,True
714141408463036416,None,None,10,1569,4673,Labrador_retriever,58.7,True,golden_retriever,37.9,True,redbone,0.4,True
713919462244790272,Kanu,None,12,869,3564,Siberian_husky,46.3,True,Eskimo_dog,39.0,True,malamute,9.8,True
713761197720473600,Piper,None,12,1541,5308,Brittany_spaniel,79.8,True,English_springer,4.5,True,Welsh_springer_spaniel,3.8,True
713411074226274305,None,None,11,1440,4802,Great_Pyrenees,72.0,True,Samoyed,13.0,True,kuvasz,12.2,True
713177543487135744,Lance,None,10,3183,7854,whippet,73.4,True,basenji,2.6,True,Great_Dane,2.6,True
713175907180089344,Opie,None,10,1630,4851,timber_wolf,50.4,False,malamute,43.1,True,Siberian_husky,2.8,True
712809025985978368,Stubert,None,10,7602,20378,Labrador_retriever,86.9,True,carton,9.5,False,pug,0.8,True
712717840512598017,None,None,10,5616,13474,Great_Pyrenees,73.2,True,kuvasz,12.1,True,Irish_wolfhound,5.0,True
712668654853337088,Sunny,None,10,1367,4531,Labrador_retriever,82.9,True,golden_retriever,3.9,True,Chihuahua,2.6,True
712438159032893441,Kane,None,11,1756,5799,ice_bear,86.9,False,Great_Pyrenees,6.9,True,Labrador_retriever,2.5,True
712097430750289920,None,None,10,1172,4144,Labrador_retriever,72.0,True,whippet,4.8,True,Chesapeake_Bay_retriever,4.5,True
712085617388212225,Olive,None,11,556,3531,Shih-Tzu,62.5,True,Tibetan_terrier,12.7,True,Lhasa,12.0,True
711743778164514816,Roosevelt,None,11,1101,3095,Lakeland_terrier,46.0,True,miniature_poodle,22.0,True,standard_poodle,13.0,True
711732680602345472,None,None,10,4653,9756,dingo,36.7,False,Ibizan_hound,33.5,True,Eskimo_dog,7.4,True
711363825979756544,None,None,11,1287,3996,Pembroke,75.1,True,Cardigan,24.1,True,basenji,0.3,True
711306686208872448,None,None,3,819,3596,leatherback_turtle,28.1,False,loggerhead,12.3,False,Dandie_Dinmont,8.7,True
711008018775851008,Chuckles,None,11,710,3275,French_bulldog,73.1,True,Boston_bull,15.1,True,pug,2.2,True
711008018775851008,Chuckles,pupper,11,710,3275,French_bulldog,73.1,True,Boston_bull,15.1,True,pug,2.2,True
710997087345876993,Milo,None,12,1561,4960,malamute,28.1,True,Eskimo_dog,23.3,True,Pembroke,9.2,True
710844581445812225,Staniel,None,10,779,2775,dingo,53.7,False,Pembroke,20.0,True,basenji,6.1,True
710833117892898816,Sora,None,12,606,2937,Pembroke,80.4,True,Cardigan,19.0,True,German_shepherd,0.2,True
710588934686908417,Beemo,None,12,2107,4968,Pembroke,98.2,True,Cardigan,0.9,True,malamute,0.8,True
710283270106132480,Gunner,None,11,580,2308,Shih-Tzu,93.2,True,Lhasa,3.1,True,Tibetan_terrier,0.9,True
710272297844797440,infuriating,None,11,1425,4945,Old_English_sheepdog,58.6,True,wire-haired_fox_terrier,11.9,True,Lakeland_terrier,10.7,True
710269109699739648,None,None,13,1257,2613,pug,41.5,True,German_shepherd,17.8,True,Labrador_retriever,10.0,True
710153181850935296,Lacy,None,11,1006,3153,cowboy_hat,97.9,False,sombrero,1.1,False,cocker_spaniel,0.3,True
710140971284037632,Tater,None,8,1008,3017,Pekinese,95.3,True,papillon,2.0,True,Japanese_spaniel,0.6,True
710117014656950272,None,None,11,2233,5999,toy_poodle,80.2,True,miniature_poodle,11.2,True,cocker_spaniel,6.3,True
710117014656950272,None,pupper,11,2233,5999,toy_poodle,80.2,True,miniature_poodle,11.2,True,cocker_spaniel,6.3,True
709918798883774466,Watson,None,12,1215,3250,Pembroke,95.6,True,Cardigan,2.1,True,Chihuahua,0.8,True
709852847387627521,None,None,12,1336,3824,Chihuahua,94.6,True,Pomeranian,1.9,True,West_Highland_white_terrier,1.0,True
709566166965075968,Olaf,None,12,1367,3865,chow,100.0,True,Tibetan_mastiff,0.0,True,Australian_terrier,0.0,True
709556954897764353,Cecil,None,12,1204,3593,golden_retriever,79.0,True,kuvasz,10.5,True,Labrador_retriever,8.7,True
709519240576036864,Vince,None,9,277,1620,cocker_spaniel,41.5,True,Newfoundland,22.5,True,flat-coated_retriever,19.7,True
709449600415961088,Karma,None,10,665,2420,Maltese_dog,78.0,True,Dandie_Dinmont,7.4,True,Norfolk_terrier,3.4,True
709409458133323776,Billy,None,8,788,2855,Shetland_sheepdog,79.7,True,collie,5.4,True,keeshond,3.2,True
709225125749587968,Walker,None,11,647,2615,Labrador_retriever,27.1,True,Pomeranian,15.0,True,golden_retriever,14.6,True
709207347839836162,Penny,None,11,6567,13755,Chihuahua,94.8,True,Italian_greyhound,1.8,True,quilt,1.7,False
709158332880297985,Rodney,None,10,470,2236,Siberian_husky,21.3,True,Eskimo_dog,17.9,True,Labrador_retriever,17.4,True
709042156699303936,Klevin,None,9,1864,5197,hotdog,82.7,False,Rottweiler,6.8,True,Labrador_retriever,4.9,True
708845821941387268,None,None,9,1015,3226,schipperke,74.6,True,kelpie,16.8,True,Boston_bull,1.5,True
708845821941387268,None,pupper,9,1015,3226,schipperke,74.6,True,kelpie,16.8,True,Boston_bull,1.5,True
708834316713893888,Malikai,None,10,571,1860,Eskimo_dog,28.4,True,giant_panda,21.8,False,malamute,18.0,True
708810915978854401,Mister,None,10,7848,18036,golden_retriever,97.6,True,Labrador_retriever,1.6,True,Norfolk_terrier,0.2,True
708738143638450176,Coco,None,11,917,2997,Pomeranian,93.3,True,Samoyed,5.7,True,West_Highland_white_terrier,0.1,True
708711088997666817,Smokey,None,11,834,2790,tennis_ball,91.3,False,German_short-haired_pointer,5.3,True,Labrador_retriever,1.8,True
708479650088034305,Bear,None,13,765,2768,Shih-Tzu,21.8,True,Lhasa,20.2,True,Norfolk_terrier,16.5,True
708469915515297792,Bobble,None,11,926,3357,Chihuahua,74.8,True,toy_terrier,12.8,True,Pembroke,4.2,True
708356463048204288,Oliver,None,10,1520,3929,pug,87.1,True,French_bulldog,4.2,True,bath_towel,1.5,False
708349470027751425,River,None,11,831,2568,muzzle,24.4,False,basenji,18.7,True,Boston_bull,9.3,True
708149363256774660,Jebberson,None,10,1727,4672,Cardigan,35.1,True,basset,16.5,True,toy_terrier,8.0,True
708130923141795840,None,None,11,943,3707,French_bulldog,71.0,True,Chihuahua,26.2,True,Cardigan,0.7,True
708119489313951744,Cooper,None,9,1102,2937,Norwich_terrier,26.4,True,Norfolk_terrier,25.9,True,chow,9.7,True
708109389455101952,Remington,None,10,610,2124,Staffordshire_bullterrier,51.6,True,American_Staffordshire_terrier,23.6,True,kelpie,7.0,True
708026248782585858,None,None,13,2166,4799,malinois,78.6,True,Chesapeake_Bay_retriever,6.9,True,Siamese_cat,2.9,False
707969809498152960,Rufus,None,11,1097,2941,toy_poodle,90.8,True,miniature_poodle,8.3,True,teddy,0.6,False
707776935007539200,Sadie,None,11,1079,3593,miniature_pinscher,89.0,True,toy_terrier,5.1,True,Chihuahua,1.8,True
707741517457260545,None,None,10,696,2718,whippet,73.8,True,Italian_greyhound,19.2,True,American_Staffordshire_terrier,2.0,True
707610948723478529,Harper,None,12,7236,18557,golden_retriever,38.3,True,cocker_spaniel,16.6,True,Chesapeake_Bay_retriever,11.8,True
707420581654872064,Keurig,None,4,789,2499,ram,51.8,False,kuvasz,14.9,True,Great_Pyrenees,10.6,True
707411934438625280,None,None,11,673,2486,Lakeland_terrier,73.8,True,Airedale,2.9,True,giant_schnauzer,2.5,True
707411934438625280,None,pupper,11,673,2486,Lakeland_terrier,73.8,True,Airedale,2.9,True,giant_schnauzer,2.5,True
707387676719185920,Clarkus,None,10,1490,3835,Chihuahua,88.8,True,Italian_greyhound,8.9,True,toy_terrier,1.6,True
707377100785885184,None,None,9,1214,3603,golden_retriever,63.7,True,bloodhound,9.5,True,cocker_spaniel,7.0,True
707315916783140866,Finnegus,None,10,727,2698,Bernese_mountain_dog,97.9,True,Shetland_sheepdog,1.1,True,Appenzeller,0.4,True
707315916783140866,Finnegus,pupper,10,727,2698,Bernese_mountain_dog,97.9,True,Shetland_sheepdog,1.1,True,Appenzeller,0.4,True
707297311098011648,Cassie,None,10,903,3022,Blenheim_spaniel,37.1,True,Shih-Tzu,20.2,True,black-footed_ferret,10.2,False
707059547140169728,Cupcake,None,11,759,2796,Samoyed,89.7,True,Great_Pyrenees,3.9,True,kuvasz,2.0,True
707038192327901184,Kathmandu,None,10,900,2404,pug,64.2,True,llama,5.7,False,French_bulldog,5.4,True
707021089608753152,Tucker,None,12,1540,4433,cocker_spaniel,56.0,True,golden_retriever,31.5,True,Pekinese,6.7,True
707014260413456384,Ellie,None,11,664,2502,Chihuahua,58.4,True,Italian_greyhound,13.0,True,toy_terrier,8.9,True
706681918348251136,Katie,None,12,1103,3627,toy_poodle,71.8,True,miniature_poodle,15.1,True,Norwich_terrier,4.7,True
706644897839910912,Shadow,None,9,1224,2814,space_heater,13.8,False,Chihuahua,13.3,True,cougar,11.4,False
706538006853918722,Oliver,None,11,1580,3778,chow,54.2,True,Pembroke,9.5,True,Pomeranian,8.5,True
706516534877929472,None,None,12,1150,3404,golden_retriever,77.3,True,Labrador_retriever,7.2,True,golfcart,2.1,False
706346369204748288,Koda,None,12,1035,3768,Tibetan_mastiff,95.6,True,Rottweiler,2.5,True,Appenzeller,0.9,True
706310011488698368,None,None,12,9034,23443,Pembroke,69.8,True,Chihuahua,10.6,True,bloodhound,6.2,True
706310011488698368,None,pupper,12,9034,23443,Pembroke,69.8,True,Chihuahua,10.6,True,bloodhound,6.2,True
706291001778950144,None,None,11,522,1861,Border_terrier,58.7,True,bull_mastiff,16.4,True,Staffordshire_bullterrier,10.5,True
706265994973601792,Kara,None,11,1030,2979,papillon,74.4,True,Pekinese,11.4,True,Saint_Bernard,4.8,True
706166467411222528,Dexter,None,7,1819,5636,Samoyed,43.0,True,kuvasz,28.0,True,Great_Pyrenees,11.7,True
705975130514706432,Adele,None,10,842,3397,Staffordshire_bullterrier,58.8,True,American_Staffordshire_terrier,28.1,True,bull_mastiff,9.5,True
705975130514706432,Adele,pupper,10,842,3397,Staffordshire_bullterrier,58.8,True,American_Staffordshire_terrier,28.1,True,bull_mastiff,9.5,True
705970349788291072,Lucy,None,12,1008,3440,golden_retriever,77.6,True,Labrador_retriever,11.2,True,chow,3.7,True
705898680587526145,Max,None,10,643,2597,collie,80.8,True,Border_collie,5.9,True,groenendael,2.7,True
705591895322394625,None,None,11,1308,3475,basenji,87.7,True,Italian_greyhound,4.8,True,miniature_pinscher,3.6,True
705475953783398401,Zara,None,12,1045,3231,golden_retriever,90.9,True,Labrador_retriever,3.0,True,tennis_ball,0.5,False
705442520700944385,Cooper,None,12,1859,4877,Great_Pyrenees,30.9,True,kuvasz,22.5,True,seat_belt,20.2,False
705428427625635840,Ambrose,None,11,1931,4188,Chihuahua,77.5,True,quilt,7.3,False,Pembroke,2.2,True
705428427625635840,Ambrose,pupper,11,1931,4188,Chihuahua,77.5,True,quilt,7.3,False,Pembroke,2.2,True
705239209544720384,Jimothy,None,11,854,3290,Chihuahua,15.8,True,toy_terrier,9.0,True,Mexican_hairless,6.3,True
705223444686888960,Bode,None,9,900,2829,Egyptian_cat,9.1,False,Chesapeake_Bay_retriever,7.7,True,Mexican_hairless,4.9,True
705102439679201280,Terrenth,None,10,585,2342,collie,45.8,True,chow,27.9,True,Pomeranian,7.7,True
705066031337840642,Reese,None,12,683,2378,Airedale,86.9,True,Irish_terrier,2.8,True,otterhound,2.5,True
704859558691414016,a,None,10,612,2462,pug,28.4,True,teddy,15.6,False,mitten,13.9,False
704859558691414016,a,pupper,10,612,2462,pug,28.4,True,teddy,15.6,False,mitten,13.9,False
704847917308362754,None,None,12,1727,5594,golden_retriever,85.7,True,Labrador_retriever,13.5,True,Tibetan_mastiff,0.2,True
704761120771465216,None,None,13,3257,7283,Siamese_cat,20.2,False,Chihuahua,10.0,True,basenji,7.2,True
704761120771465216,None,pupper,13,3257,7283,Siamese_cat,20.2,False,Chihuahua,10.0,True,basenji,7.2,True
704499785726889984,None,None,12,1124,3212,Chihuahua,37.7,True,Siamese_cat,9.8,False,Labrador_retriever,8.5,True
704480331685040129,Lucia,None,11,1197,3723,Samoyed,97.9,True,Pomeranian,0.7,True,Arctic_fox,0.6,False
704364645503647744,Bisquick,None,12,3999,8804,Pembroke,98.1,True,Cardigan,1.9,True,Chihuahua,0.0,True
704347321748819968,Ralphson,None,10,393,1729,teddy,23.3,False,feather_boa,8.8,False,Brittany_spaniel,8.3,True
704347321748819968,Ralphson,pupper,10,393,1729,teddy,23.3,False,feather_boa,8.8,False,Brittany_spaniel,8.3,True
703774238772166656,None,None,10,526,2020,Labrador_retriever,99.0,True,Chesapeake_Bay_retriever,0.8,True,curly-coated_retriever,0.1,True
703769065844768768,None,None,10,1276,3621,boxer,83.9,True,Greater_Swiss_Mountain_dog,8.9,True,bull_mastiff,3.2,True
703611486317502464,Scooter,None,10,1709,4229,Pembroke,75.6,True,basenji,12.7,True,Cardigan,8.0,True
703611486317502464,Scooter,pupper,10,1709,4229,Pembroke,75.6,True,basenji,12.7,True,Cardigan,8.0,True
703382836347330562,Charlie,None,12,1285,3837,golden_retriever,94.6,True,standard_poodle,1.4,True,Tibetan_mastiff,1.2,True
703356393781329922,Socks,None,9,429,2085,Border_collie,89.5,True,collie,9.7,True,English_springer,0.3,True
703268521220972544,None,None,12,618,2152,wool,52.5,False,fur_coat,23.6,False,kuvasz,3.8,True
703268521220972544,None,pupper,12,618,2152,wool,52.5,False,fur_coat,23.6,False,kuvasz,3.8,True
703079050210877440,a,None,11,3494,8064,Pembroke,77.9,True,Shetland_sheepdog,9.4,True,Cardigan,6.0,True
702684942141153280,Lucy,None,11,1215,3516,golden_retriever,51.4,True,Chesapeake_Bay_retriever,17.3,True,Brittany_spaniel,11.8,True
702671118226825216,Rambo,None,10,634,2398,bloodhound,38.1,True,Sussex_spaniel,21.2,True,clumber,12.9,True
702598099714314240,Sansa,None,11,3712,11332,kelpie,21.9,True,badger,13.4,False,Siamese_cat,7.4,False
702598099714314240,Sansa,pupper,11,3712,11332,kelpie,21.9,True,badger,13.4,False,Siamese_cat,7.4,False
702539513671897089,a,None,12,1091,3134,Pomeranian,71.4,True,Shih-Tzu,4.1,True,silky_terrier,3.3,True
702321140488925184,None,None,12,1156,3604,West_Highland_white_terrier,76.9,True,Scotch_terrier,6.4,True,Old_English_sheepdog,4.4,True
702276748847800320,None,None,11,860,2706,Boston_bull,69.7,True,French_bulldog,23.9,True,American_Staffordshire_terrier,2.0,True
702217446468493312,None,None,9,1526,5268,golden_retriever,24.2,True,chow,22.7,True,cocker_spaniel,19.4,True
701981390485725185,Fiji,None,12,1106,3755,Pomeranian,49.1,True,weasel,13.1,False,Yorkshire_terrier,9.9,True
701952816642965504,Rilo,None,11,1149,4167,toy_poodle,33.2,True,miniature_poodle,27.2,True,standard_poodle,16.9,True
701889187134500865,Bilbo,None,11,1558,3905,French_bulldog,90.3,True,Staffordshire_bullterrier,2.3,True,soap_dispenser,1.2,False
701601587219795968,Coopson,None,10,523,2299,Chihuahua,99.4,True,Pembroke,0.2,True,toy_terrier,0.1,True
701570477911896070,Yoda,None,9,1055,3080,Yorkshire_terrier,90.8,True,silky_terrier,7.7,True,Australian_terrier,0.8,True
701545186879471618,Millie,None,10,680,2902,Border_collie,28.1,True,Cardigan,11.3,True,toy_terrier,5.3,True
701545186879471618,Millie,pupper,10,680,2902,Border_collie,28.1,True,Cardigan,11.3,True,toy_terrier,5.3,True
701214700881756160,None,None,12,5812,13475,Chihuahua,61.5,True,Pembroke,16.0,True,basenji,8.4,True
700890391244103680,Chet,None,11,653,2437,white_wolf,16.7,False,schipperke,12.2,True,West_Highland_white_terrier,11.9,True
700864154249383937,a,None,12,685,2828,kuvasz,80.6,True,Great_Pyrenees,18.7,True,Samoyed,0.3,True
700864154249383937,a,pupper,12,685,2828,kuvasz,80.6,True,Great_Pyrenees,18.7,True,Samoyed,0.3,True
700847567345688576,Crouton,None,10,558,2637,Rhodesian_ridgeback,25.3,True,redbone,15.3,True,whippet,13.5,True
700747788515020802,very,None,11,10673,25130,Great_Pyrenees,48.1,True,Samoyed,31.2,True,Maltese_dog,7.5,True
700518061187723268,Vincent,None,10,915,2887,American_Staffordshire_terrier,57.0,True,Staffordshire_bullterrier,21.1,True,Chihuahua,12.2,True
700505138482569216,Kaia,None,12,646,2487,bath_towel,45.0,False,Norwegian_elkhound,16.0,True,Great_Dane,4.9,True
700462010979500032,Murphy,None,6,2031,4537,hamster,67.9,False,Pomeranian,11.0,True,Angora,10.4,False
700167517596164096,Dotsy,None,10,836,2903,beagle,16.3,True,Pembroke,12.0,True,Siberian_husky,11.0,True
700151421916807169,None,None,11,754,2450,tennis_ball,32.8,False,Italian_greyhound,17.7,True,Staffordshire_bullterrier,13.4,True
700151421916807169,None,pupper,11,754,2450,tennis_ball,32.8,False,Italian_greyhound,17.7,True,Staffordshire_bullterrier,13.4,True
700143752053182464,None,None,10,3129,8282,golden_retriever,53.2,True,crossword_puzzle,10.4,False,binder,10.0,False
700143752053182464,None,pupper,10,3129,8282,golden_retriever,53.2,True,crossword_puzzle,10.4,False,binder,10.0,False
700029284593901568,Coops,None,10,661,2262,West_Highland_white_terrier,72.7,True,Maltese_dog,17.7,True,Dandie_Dinmont,7.0,True
700002074055016451,Thumas,None,9,1529,3627,Chihuahua,36.9,True,schipperke,24.3,True,pug,16.2,True
699801817392291840,Cooper,None,11,1088,3345,golden_retriever,80.9,True,Irish_setter,4.2,True,Labrador_retriever,2.4,True
699801817392291840,Cooper,pupper,11,1088,3345,golden_retriever,80.9,True,Irish_setter,4.2,True,Labrador_retriever,2.4,True
699788877217865730,Nala,None,12,557,2458,Border_terrier,35.5,True,toy_poodle,17.0,True,Norwegian_elkhound,10.0,True
699779630832685056,None,None,10,1397,3039,malinois,70.6,True,German_shepherd,16.6,True,Great_Dane,5.9,True
699775878809702401,Fillup,None,11,690,2150,Dandie_Dinmont,27.2,True,Old_English_sheepdog,16.5,True,otterhound,10.6,True
699446877801091073,Archie,None,12,2938,6515,Pembroke,96.9,True,Cardigan,2.6,True,Chihuahua,0.4,True
699434518667751424,None,None,12,577,2384,golden_retriever,83.7,True,kuvasz,10.6,True,Labrador_retriever,2.5,True
699434518667751424,None,pupper,12,577,2384,golden_retriever,83.7,True,kuvasz,10.6,True,Labrador_retriever,2.5,True
699423671849451520,None,None,10,383,1505,pug,99.8,True,French_bulldog,0.2,True,bull_mastiff,0.0,True
699413908797464576,Miley,None,11,688,2258,Samoyed,51.7,True,malamute,15.6,True,Eskimo_dog,9.5,True
699370870310113280,Calbert,None,11,497,2053,cairn,33.8,True,Chihuahua,20.9,True,Border_terrier,13.7,True
699323444782047232,None,None,10,983,3466,Labrador_retriever,31.0,True,doormat,30.4,False,sliding_door,7.7,False
699079609774645248,Reagan,None,8,745,2677,schipperke,66.7,True,Chesapeake_Bay_retriever,12.0,True,kelpie,9.8,True
699072405256409088,None,None,12,1325,3296,Shih-Tzu,60.0,True,Pekinese,21.3,True,Maltese_dog,15.4,True
699036661657767936,None,None,13,1345,2863,Chihuahua,22.3,True,toyshop,18.0,False,Weimaraner,16.3,True
699036661657767936,None,pupper,13,1345,2863,Chihuahua,22.3,True,toyshop,18.0,False,Weimaraner,16.3,True
698989035503689728,Oliver,None,13,1113,3701,Norfolk_terrier,24.6,True,Irish_terrier,24.3,True,golden_retriever,8.6,True
698953797952008193,CeCe,None,11,1020,2975,Italian_greyhound,38.2,True,redbone,10.2,True,shower_cap,7.7,False
698907974262222848,None,None,10,699,2787,German_short-haired_pointer,98.3,True,bluetick,0.6,True,curly-coated_retriever,0.3,True
698710712454139905,Cuddles,None,10,774,2710,Samoyed,33.0,True,shoji,16.6,False,prison,10.4,False
698703483621523456,Rusty,None,7,425,1608,Brittany_spaniel,93.2,True,Welsh_springer_spaniel,3.1,True,beagle,1.3,True
698635131305795584,None,None,12,388,1400,Samoyed,15.8,True,kuvasz,8.9,True,West_Highland_white_terrier,2.5,True
698549713696649216,Claude,None,9,704,2536,French_bulldog,99.9,True,Boston_bull,0.1,True,boxer,0.0,True
698355670425473025,Jessiga,None,10,516,2046,pug,99.0,True,Pekinese,0.3,True,sunglasses,0.1,False
698342080612007937,Maximus,None,11,1074,2485,boxer,88.3,True,Saint_Bernard,3.1,True,Staffordshire_bullterrier,1.3,True
698262614669991936,Franklin,None,11,2268,5214,Italian_greyhound,10.8,True,basset,7.5,True,Staffordshire_bullterrier,6.9,True
698195409219559425,Beau,None,9,6750,18408,Labrador_retriever,64.4,True,American_Staffordshire_terrier,10.3,True,dalmatian,5.0,True
698178924120031232,Lily,None,10,830,3084,Chesapeake_Bay_retriever,35.2,True,malinois,20.8,True,Labrador_retriever,15.5,True
697995514407682048,None,None,11,372,1665,Staffordshire_bullterrier,28.0,True,Boston_bull,16.1,True,American_Staffordshire_terrier,12.7,True
697990423684476929,Doug,None,11,1451,3592,Pembroke,98.5,True,Cardigan,1.5,True,Shetland_sheepdog,0.0,True
697943111201378304,Cassie,None,10,776,2638,Great_Dane,12.7,True,Greater_Swiss_Mountain_dog,11.0,True,German_short-haired_pointer,9.1,True
